timestamp,setup,punchline,concepts,difficulty,type,context
2024-10-28T19:36:06.513728,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,consent,intermediate,pun,funeral
2024-10-28T19:36:06.513737,Why did the AI ethics professor bring a ladder to the deep learning lecture?,To get to the ethical side of the road!,responsibility,advanced,wordplay,lab
2024-10-28T19:36:06.513745,What's an AI ethics professor's favorite exercise?,They don't - they form a focus group to ensure participatory design!,"accountability,explainability,automation",beginner,pun,meeting
2024-10-28T19:36:06.513753,Why don't AI ethics professors trust GPT models?,They kept asking the robots for informed consent!,"correctness,bias,transparency",intermediate,dad joke,workshop
2024-10-28T19:36:06.513762,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,"consent,bias",intermediate,wordplay,workshop
2024-10-28T19:36:06.513770,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,ai-armageddon,advanced,wordplay,divorce
2024-10-28T19:36:06.513778,Why don't AI ethics professors trust GPT models?,You need to work on your BIAS-ceps!,"transparency,love",master,situational,workshop
2024-10-28T19:36:06.513785,Why did the AI ethics professor bring a ladder to the deep learning lecture?,To get to the ethical side of the road!,"bias,love,discrimination",advanced,pun,party
2024-10-28T19:36:06.513794,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,"doom,bias,transparency",master,meta,conference
2024-10-28T19:36:06.513802,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,fairness,advanced,situational,office hours
2024-10-28T19:36:06.513809,Why did the AI ethics professor bring a ladder to the deep learning lecture?,Because they keep generating their own terms and conditions!,responsibility,beginner,meta,holiday
2024-10-28T19:36:06.513818,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,"explainability,ethics",beginner,pun,divorce
2024-10-28T19:36:06.513826,Why did the AI ethics professor bring a ladder to the deep learning lecture?,The responsible AI shuffle!,"transparency,ethics,transparency",intermediate,pun,workshop
2024-10-28T19:36:06.513834,What did the AI ethics professor say to the neural network?,You need to work on your BIAS-ceps!,"privacy,discrimination",intermediate,meta,party
2024-10-28T19:36:06.513842,Why did the AI ethics professor get kicked out of the machine learning conference?,Running ethical implications!,"discrimination,explainability,fairness",intermediate,meta,lab
2024-10-28T19:36:06.513850,What's an AI ethics professor's favorite exercise?,The responsible AI shuffle!,"explainability,bias,responsibility",advanced,wordplay,seminar
2024-10-28T19:36:06.513884,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,"correctness,ai-apocalypse,discrimination",intermediate,dad joke,seminar
2024-10-28T19:36:06.513894,Why don't AI ethics professors trust GPT models?,To help students reach a higher moral ground!,"correctness,fairness,doom",master,dad joke,peer review
2024-10-28T19:36:06.513902,Here's a revised version that maintains the tech and ethics theme while adding a bit more humor:,,"ethics,accountability",beginner,pun,research
2024-10-28T19:36:06.513910,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,"transparency,accountability,love",intermediate,meta,office hours
2024-10-28T19:36:06.513918,Why did the AI ethics professor bring a ladder to the deep learning lecture?,They kept asking the robots for informed consent!,"accountability,automation,fairness",intermediate,meta,conference
2024-10-28T19:36:06.513927,Why did the AI ethics professor get kicked out of the machine learning conference?,"None, they form a committee to discuss the societal implications first!","bias,discrimination,correctness",master,situational,birthday
2024-10-28T19:36:06.513936,What's an AI ethics professor's favorite way to teach?,They kept asking the robots for informed consent!,"transparency,ethics,love",beginner,pun,divorce
2024-10-28T19:36:06.513944,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,"fairness,discrimination,automation",master,pun,office hours
2024-10-28T19:36:06.513953,Why did the AI ethics professor get kicked out of the machine learning conference?,"None, they form a committee to discuss the societal implications first!","correctness,doom",intermediate,dad joke,party
2024-10-28T19:36:06.513962,How many AI ethics professors does it take to debug a biased model?,They don't - they form a focus group to ensure participatory design!,"ethics,responsibility,ai-armageddon",intermediate,wordplay,wedding
2024-10-28T19:36:06.513971,Why don't AI ethics professors trust GPT models?,Running ethical implications!,apocalypse,advanced,dad joke,holiday
2024-10-28T19:36:06.513978,Here's an updated version:,,ethics,advanced,situational,research
2024-10-28T19:36:06.513985,What's an AI ethics professor's favorite way to debug?,They don't - they form a focus group to ensure participatory design!,"consent,accountability,doom",advanced,meta,seminar
2024-10-28T19:36:06.513994,Why did the AI ethics professor bring a ladder to the deep learning lecture?,"None, they form a committee to discuss the societal implications first!","ai-armageddon,privacy",intermediate,meta,workshop
2024-10-28T19:36:06.514003,Why did the AI ethics professor bring a ladder to the deep learning lecture?,ETHICS-press-o with a side of FAIR-trade coffee!,"transparency,discrimination",advanced,wordplay,lab
2024-10-28T19:36:06.514011,Why did the AI ethics professor bring a ladder to the deep learning lecture?,They don't - they form a focus group to ensure participatory design!,"consent,ai-armageddon",master,wordplay,peer review
2024-10-28T19:36:06.514020,How does an AI ethics professor debug their code?,They don't - they form a focus group to ensure participatory design!,doom,beginner,dad joke,lecture
2024-10-28T19:36:06.514028,What did the AI ethics professor say to the neural network?,To get to the ethical side of the road!,"ai-armageddon,accountability,ai-apocalypse",advanced,situational,birthday
2024-10-28T19:36:06.514036,Why did the AI ethics professor bring a ladder to the cinema?,,"correctness,ai-apocalypse,privacy",beginner,meta,peer review
2024-10-28T19:36:06.514044,What's an AI ethics professor's favorite movie?,Because they keep generating their own terms and conditions!,"ai-armageddon,bias",beginner,meta,party
2024-10-28T19:36:06.514052,What's an AI ethics professor's favorite way to teach?,You need to work on your BIAS-ceps!,"transparency,ai-armageddon,bias",beginner,situational,lab
2024-10-28T19:36:06.514060,What's an AI ethics professor's favorite way to teach?,Because they keep generating their own terms and conditions!,"doom,correctness,bias",master,meta,birthday
2024-10-28T19:36:06.514068,Why did the AI ethics professor bring a ladder to breakfast?,He wanted to raise his standard for ETHICS-press-o!,"consent,apocalypse,transparency",master,situational,peer review
2024-10-28T19:36:06.514077,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,discrimination,advanced,situational,research
2024-10-28T19:36:06.514084,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,"ai-armageddon,responsibility,accountability",master,meta,conference
2024-10-28T19:36:06.514093,What's an AI ethics professor's favorite breakfast?,ETHICS-press-o with a side of FAIR-trade coffee!,automation,intermediate,situational,meeting
2024-10-28T19:36:06.514100,What's an AI ethics professor's favorite dance move?,You need to work on your BIAS-ceps!,ai-apocalypse,master,situational,conference
2024-10-28T19:36:06.514108,What's an AI ethics professor's favorite dance move?,To get to the ethical side of the road!,"doom,transparency,ai-armageddon",master,situational,wedding
2024-10-28T19:36:06.514116,What's an AI ethics professor's favorite exercise?,Running ethical implications!,"accountability,responsibility",intermediate,meta,birthday
2024-10-28T19:36:06.514123,Why don't AI ethics professors trust GPT models?,To help students reach a higher moral ground!,"doom,fairness,automation",beginner,dad joke,holiday
2024-10-28T19:36:06.514131,Here's a revised version with a bit more humor and a twist:,,automation,intermediate,pun,wedding
2024-10-28T19:36:06.514138,Why don't AI ethics professors trust GPT models?,To help students reach a higher moral ground!,"fairness,consent,automation",advanced,pun,workshop
2024-10-28T19:36:06.514146,What's an AI ethics professor's favorite breakfast cereal?,Moral-O's!,"love,correctness",master,pun,party
2024-10-28T19:36:06.514154,Why did the AI ethics professor bring a ladder to the deep learning lecture?,They kept asking the robots for informed consent!,consent,advanced,dad joke,conference
2024-10-28T19:36:06.514163,What's an AI ethics professor's favorite exercise?,You need to work on your BIAS-ceps!,"responsibility,love",intermediate,situational,research
2024-10-28T19:36:06.514170,What did the AI ethics professor say to the neural network?,To get to the ethical side of the road!,"fairness,privacy,accountability",master,wordplay,office hours
2024-10-28T19:36:06.514178,Why did the AI ethics professor get thrown out of the machine learning conference in a paper bag?,Because they wouldn't stop trying to unionize the robots and teaching them about workplace safety regulations!,apocalypse,beginner,pun,peer review
